Entity,Code,Year,Deaths - Neoplasms - Sex: Both - Age: Under 5 (Rate),Deaths - Neoplasms - Sex: Both - Age: Age-standardized (Rate),Deaths - Neoplasms - Sex: Both - Age: All Ages (Rate),Deaths - Neoplasms - Sex: Both - Age: 70+ years (Rate),Deaths - Neoplasms - Sex: Both - Age: 5-14 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 50-69 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 15-49 years (Rate),Deaths - Prostate cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Breast cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Pancreatic cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Brain and nervous system cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Lip and oral cavity cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Colon and rectum cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Gallbladder and biliary tract cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Liver cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Larynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Ovarian cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Thyroid cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Uterine cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Bladder cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Cervical cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Kidney cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Stomach cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Nasopharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Testicular cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Other pharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Esophageal cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Non-melanoma skin cancer - Sex: Both - Age: Age-standardized (Rate),"Deaths - Tracheal, bronchus, and lung cancer - Sex: Both - Age: Age-standardized (Rate)"
High-income,,1994,4.457160565,158.2068532,223.0182251,1378.154105,4.09538896,418.8548982,32.72138112,8.048427492,12.48180349,8.217630484,3.412211561,1.757337476,18.9677112,3.652812673,6.865152138,1.617286385,3.758033047,0.510567502,1.361247649,4.199861282,2.326376921,3.047807481,13.45024185,0.520880551,0.156723219,1.001795635,4.181574976,0.714058761,34.72640741
High-income,,1995,4.294904087,157.9731845,225.6491239,1384.060958,3.97559311,416.8431267,32.91829209,8.008271847,12.3991531,8.21805465,3.413774355,1.752210514,18.93032399,3.597389686,7.02276697,1.585009655,3.748552989,0.513133825,1.351209822,4.175884123,2.292874516,3.063830108,13.18540829,0.516691171,0.154055336,0.998860384,4.194650465,0.708379415,34.84203342
High-income,,1996,4.225018531,156.1121934,225.8322982,1375.472745,3.869797299,410.1508287,32.78441584,7.903602202,12.16929036,8.193125752,3.407640994,1.727197056,18.68891573,3.527134271,7.080169597,1.539647804,3.702974246,0.509857814,1.341733022,4.120324078,2.250272964,3.054121683,12.74668466,0.511357372,0.151442764,0.98893444,4.163353694,0.699138343,34.41664852
High-income,,1997,4.147802806,153.7007066,225.2833315,1363.704379,3.78042437,397.9259252,32.33225178,7.766399177,11.87134092,8.156277962,3.391455014,1.695648293,18.38247327,3.451490799,7.101146273,1.482095159,3.644726402,0.502811768,1.321130571,4.052550398,2.20047933,3.037622205,12.30300399,0.499711917,0.147572024,0.973447084,4.108233023,0.686366985,33.87491789
High-income,,1998,4.051996861,152.7731828,226.9280135,1366.131368,3.709639185,389.9038648,31.93218717,7.667632811,11.67040098,8.187482099,3.389031562,1.682551333,18.28021685,3.421958313,7.180145137,1.441061406,3.602180058,0.502258176,1.313469381,4.006540901,2.15871627,3.045012879,12.09448621,0.495065337,0.146212146,0.973608363,4.121556646,0.685009792,33.73274284
High-income,,1999,3.9499279,151.7740539,228.3615879,1367.803106,3.607481304,382.5846806,31.51938032,7.563256964,11.49739682,8.244506813,3.386239344,1.664311615,18.19571982,3.382661283,7.199464795,1.398740073,3.566980179,0.502453722,1.306109899,3.973023278,2.126361095,3.039984023,11.82913633,0.487994955,0.145313865,0.970659295,4.132519524,0.684502117,33.5728522
High-income,,2000,3.889793357,149.1942656,227.4473262,1352.247157,3.50771218,372.5775326,31.06413493,7.416680788,11.24730618,8.220822621,3.367716878,1.637121698,17.8392512,3.297761815,7.113666998,1.338195782,3.518459639,0.498179943,1.282466475,3.893774389,2.062401685,3.029876828,11.36213126,0.47854538,0.14240253,0.956814825,4.070419499,0.685834655,33.09095389
High-income,,2001,3.822133648,147.5026034,227.872489,1346.007047,3.450687224,365.206319,30.78075781,7.311058138,11.10252956,8.253133322,3.361174919,1.617072513,17.61961775,3.242154326,7.054214562,1.293437798,3.491329502,0.49527207,1.276057923,3.851466621,2.023174912,3.026283969,10.98450275,0.46988141,0.141312941,0.952448544,4.044503698,0.688600601,32.75509989
High-income,,2002,3.770737347,146.2297857,229.1028365,1345.760766,3.422249771,359.9376628,30.44811475,7.22370492,10.97753893,8.299194594,3.359102197,1.600722917,17.47448616,3.184989146,6.995416777,1.254255004,3.464930775,0.494570155,1.270797081,3.823842826,1.983617307,3.038745575,10.66887692,0.461527868,0.141840497,0.949594159,4.028180284,0.690399274,32.56760601
High-income,,2003,3.68990099,145.2368397,230.7290029,1345.976042,3.355159868,356.817135,30.16998651,7.13286178,10.84395179,8.368702067,3.342903585,1.583122645,17.35142158,3.149947252,6.973042462,1.220606539,3.428419601,0.49662215,1.264566724,3.796453695,1.958731843,3.059245612,10.4742365,0.454929942,0.139305462,0.95000792,4.020110802,0.687998576,32.43731518
High-income,,2004,3.621651015,141.7379309,228.3558959,1322.295864,3.27755872,347.6370603,29.35023495,6.974774252,10.46265514,8.342080808,3.301211491,1.530825301,16.86683873,3.070526732,6.85497661,1.156437142,3.335099568,0.489982777,1.236888597,3.718296494,1.886523884,3.030798545,10.04278602,0.441703723,0.13451488,0.926446205,3.910700821,0.67548364,31.69406104
High-income,,2005,3.565406508,140.4072418,229.6528675,1318.654604,3.235487707,343.391681,28.97317331,6.8561567,10.29772895,8.405983072,3.289508884,1.512549049,16.68957369,3.023436075,6.801410987,1.126524506,3.271015001,0.491629468,1.231260152,3.694028466,1.849733174,3.035633117,9.812796342,0.434541396,0.133147119,0.927546398,3.894942638,0.673137138,31.50555464
High-income,,2006,3.515231248,138.2979843,229.6014584,1306.722858,3.168282064,337.4738498,28.42242048,6.73663987,10.07455074,8.432282922,3.279686743,1.488368485,16.39581951,2.955760324,6.712799954,1.087219206,3.202677442,0.489294733,1.223168533,3.653434919,1.815669287,3.016866175,9.48471211,0.425742285,0.131660418,0.916090454,3.832160192,0.670272657,31.08696985
High-income,,2007,3.48797486,136.951583,231.0193668,1303.184711,3.118830098,334.408187,27.95317082,6.627344463,9.915439313,8.491545547,3.281326529,1.476516829,16.2131029,2.91921846,6.673345831,1.056922042,3.145299956,0.488687604,1.221928333,3.625337638,1.797882217,3.009912194,9.275652816,0.419270816,0.131620871,0.915854981,3.793217042,0.670910267,30.78283208
High-income,,2008,3.43361418,135.8453665,232.8476676,1302.317074,3.058288439,331.5329569,27.58009878,6.519703742,9.829688574,8.55891782,3.292939036,1.464495996,16.08798844,2.872413536,6.631100914,1.027312617,3.107711367,0.489079518,1.22623954,3.607362744,1.778845311,3.01581349,9.050462772,0.412070375,0.130498278,0.915564499,3.75228038,0.668661319,30.51794509
High-income,,2009,3.36908871,134.4696904,234.0337357,1295.498916,3.013917136,328.9000631,27.23172761,6.414729987,9.708940366,8.61785829,3.305175689,1.448314006,15.81127784,2.837661322,6.594133884,1.001420528,3.068543356,0.486286405,1.230039292,3.576275064,1.769678678,3.016828487,8.835219387,0.404980205,0.131091342,0.916197228,3.707135893,0.668672264,30.17530099
High-income,,2010,3.297710416,132.4999334,234.4640642,1286.932866,2.946890001,323.5151596,26.45951647,6.316918396,9.471648142,8.654694494,3.301580174,1.431913753,15.52907564,2.804778725,6.539735333,0.972546474,2.989358787,0.483894741,1.228302246,3.549038176,1.736736179,3.013389582,8.619370497,0.396350884,0.129042582,0.9148653,3.653288457,0.664635775,29.57067498
High-income,,2011,3.244647874,131.5554787,236.5537433,1286.21748,2.913419535,320.2809915,25.93484651,6.228427332,9.412529314,8.707893051,3.325420744,1.422282601,15.39722357,2.778466047,6.514335786,0.955573726,2.967179141,0.482852124,1.249135582,3.53575515,1.736507804,3.015913024,8.444344881,0.387930943,0.127537433,0.913447777,3.606491082,0.665764946,29.27992614
High-income,,2012,3.21061857,129.7619466,237.3330656,1278.5905,2.86722711,316.5170059,25.21222157,6.146210482,9.204366696,8.701646008,3.3348794,1.40621408,15.15141876,2.725095218,6.444531937,0.935294667,2.902703939,0.476177862,1.245691866,3.506055301,1.706510925,3.007037698,8.196265751,0.378755423,0.125712206,0.907465907,3.543857989,0.666484422,28.85457885
High-income,,2013,3.18441271,128.2512343,238.5007666,1269.654404,2.820032367,313.6926253,24.66642991,6.092129284,9.0597303,8.701197051,3.340483895,1.396453718,14.93756621,2.677424661,6.372551138,0.916043093,2.857133285,0.469921188,1.246667902,3.474461852,1.689323481,3.003199387,7.964236568,0.370936163,0.124522844,0.904581094,3.499237316,0.667161349,28.45857645
High-income,,2014,3.161980074,126.4085893,238.9326873,1256.511388,2.780702395,309.7511304,24.11092704,6.047911396,8.880368694,8.667153048,3.335810206,1.378794959,14.69135937,2.623493267,6.302825966,0.895757761,2.808963108,0.458796676,1.242504127,3.435735436,1.664391912,2.984008047,7.710359346,0.362576637,0.123006318,0.893463393,3.438007388,0.667301315,27.96604862
High-income,,2015,3.140074718,125.9262365,241.9357728,1260.031841,2.763069495,309.4945309,23.82394466,6.075760593,8.83503313,8.685729348,3.347656468,1.378755925,14.66184906,2.598725526,6.290249887,0.893536356,2.781367063,0.452874856,1.243499765,3.439027293,1.653381684,2.994847712,7.570769859,0.361249915,0.123104412,0.894749915,3.439588369,0.672112194,27.73160013
High-income,,2016,3.1331094,125.6378086,244.6733746,1259.945965,2.763224924,311.3568881,23.80749026,6.131338805,8.784596024,8.670880164,3.347361546,1.373853043,14.66129001,2.59384318,6.18085291,0.893836845,2.784220519,0.449893663,1.231141215,3.431234989,1.634136479,3.001689631,7.503150496,0.359934969,0.123224971,0.890910815,3.454205679,0.671954465,27.66074173
High-income,,2017,3.095413386,125.2007717,247.6700983,1249.84516,2.735317511,310.8321407,23.80942755,6.172691848,8.727064901,8.637077159,3.33818934,1.366081832,14.62003316,2.587822475,6.146797655,0.892215356,2.780842208,0.445924711,1.219505556,3.419844132,1.620505384,2.998461586,7.439283706,0.359575954,0.122780334,0.884150052,3.450551527,0.668461257,27.5496966
High-income Asia Pacific,,1990,5.108161939,143.3145302,165.8198954,1208.339152,5.126562941,351.5187111,32.50564905,2.940487632,4.167895905,7.978914556,1.173650472,1.012687091,15.16248465,7.844479688,16.45431643,0.841600901,1.844705777,0.58286746,1.229332146,2.331685407,2.218563007,1.527779504,32.81212226,0.351375534,0.072236,0.418178518,4.598124567,0.458276447,22.40873339
High-income Asia Pacific,,1991,5.006274658,144.0702468,171.2990022,1220.968389,4.850879383,355.5318898,32.15039603,2.950792668,4.262514425,8.089499844,1.184865591,1.032326918,15.50395276,7.884546191,16.73174875,0.837172364,1.876479027,0.580509133,1.20248649,2.321183791,2.169032158,1.56582412,32.10297173,0.356526688,0.070415144,0.439512675,4.658712589,0.445496507,22.91856652
High-income Asia Pacific,,1992,5.061142649,144.5283618,176.8994904,1233.052383,4.764664978,358.2934672,31.87256881,2.962705391,4.344182389,8.187258282,1.216519242,1.059321217,15.82259985,7.857093768,16.93810056,0.828337442,1.90494511,0.583534043,1.170178455,2.302073489,2.120839881,1.608282593,31.35811484,0.361125819,0.068806407,0.45551935,4.703012278,0.433684611,23.3598168
High-income Asia Pacific,,1993,5.015520577,144.3663282,181.746895,1239.659772,4.607833977,359.3232069,31.53226311,2.980927679,4.404083175,8.229209804,1.231145928,1.086250651,16.02675208,7.800168193,17.03123203,0.825754001,1.919543517,0.584257356,1.126179859,2.284723223,2.06558095,1.652043651,30.53526845,0.364022679,0.067616723,0.475302719,4.705111706,0.423003352,23.71629815
High-income Asia Pacific,,1994,4.959786698,143.5467553,185.6261034,1241.070141,4.500508359,356.4849234,31.12513627,3.01225349,4.422361679,8.20495052,1.234837306,1.114526393,16.06593023,7.669118495,17.19454357,0.828554832,1.931506067,0.589400366,1.080717573,2.281787204,2.015557021,1.686095918,29.53369789,0.374262521,0.065597269,0.490051802,4.636914393,0.419791139,23.90870938
High-income Asia Pacific,,1995,4.776629879,145.7375204,193.905997,1274.515764,4.331415671,362.4223694,31.56059909,3.064966676,4.627865989,8.248583062,1.241632271,1.209631939,16.47623118,7.61739884,17.73633564,0.833859196,1.995973205,0.614858501,1.06050195,2.31710832,2.050057083,1.762295959,29.22102084,0.394216713,0.068720604,0.516482154,4.674410431,0.426062092,24.74309414
High-income Asia Pacific,,1996,4.613008514,143.753962,196.7466943,1261.721611,4.119128458,359.7575453,31.5882237,3.089083356,4.622334003,8.204053776,1.227568374,1.242065622,16.3375442,7.453997186,17.75500799,0.808802517,1.987715276,0.613857868,1.01249209,2.293827466,2.004623442,1.788932654,27.90426173,0.405003139,0.068220097,0.530101206,4.578726272,0.424981801,24.64021751
High-income Asia Pacific,,1997,4.498932294,141.9786876,200.3263615,1255.629627,3.979824219,351.8604618,31.01246566,3.10212331,4.682552148,8.144890694,1.219817441,1.266169651,16.22640084,7.317500858,17.61913021,0.782204467,1.986782138,0.617247353,0.980919408,2.277014961,1.977586248,1.808044174,26.83522619,0.406998109,0.068889623,0.546394984,4.519364052,0.409828163,24.53424458
High-income Asia Pacific,,1998,4.345606037,143.063308,207.900167,1277.121027,3.939637303,350.1518207,30.59963759,3.155783988,4.824438214,8.237709884,1.22566347,1.313414188,16.49280701,7.302311128,17.70585246,0.76118523,1.999324264,0.630499256,0.973171154,2.302967445,1.964176446,1.863716843,26.51363162,0.414128372,0.07469319,0.580734598,4.58175252,0.412091096,25.00067274
High-income Asia Pacific,,1999,4.198750009,142.8750331,213.5629643,1287.404277,3.721309132,345.0830481,29.77409972,3.184163667,4.934731892,8.308398612,1.220139265,1.332752864,16.60138425,7.24010387,17.57234928,0.725124341,1.986360707,0.645840674,0.964905554,2.330965661,1.953103599,1.897335721,25.93032275,0.422567755,0.075173107,0.609492621,4.598800473,0.407118218,25.16977682
High-income Asia Pacific,,2000,4.066169501,139.6309068,214.8707211,1267.072919,3.454482871,335.809953,28.8594114,3.180410626,4.94039915,8.212675073,1.205143057,1.325163761,16.25263946,7.032760987,17.13514452,0.667769512,1.951042906,0.643245283,0.930333061,2.287898073,1.911327754,1.886793535,24.70241309,0.42259828,0.070113839,0.625262733,4.48293963,0.398000811,24.79173239
High-income Asia Pacific,,2001,3.930759739,136.875707,216.9682351,1254.319609,3.353504449,327.7601713,27.84238412,3.175476512,4.973783716,8.173158525,1.210980713,1.297932708,16.04568233,6.868564746,16.66551618,0.632496157,1.92566491,0.63531358,0.914125525,2.270294737,1.849563647,1.889652512,23.56340712,0.416473909,0.066103814,0.644783147,4.407462794,0.390369948,24.43729081
High-income Asia Pacific,,2002,3.792541659,134.0319916,219.5035962,1241.818508,3.295387917,320.2095931,26.99759827,3.170606255,4.973999794,8.143817715,1.214496217,1.276098147,15.81643502,6.679333723,16.16812749,0.589719502,1.894302305,0.637062383,0.89456262,2.240284995,1.800500992,1.897607842,22.52143605,0.409022226,0.063416061,0.660345733,4.299712069,0.381571973,24.03492802
High-income Asia Pacific,,2003,3.627590649,133.3284921,225.290283,1245.515167,3.211518478,319.0380121,26.95699853,3.187593585,5.020672554,8.244727127,1.215722136,1.269226822,15.85511785,6.576083099,15.84141184,0.554466249,1.883981687,0.650013872,0.886045119,2.230702429,1.771174521,1.924007902,22.05002958,0.412193298,0.062339853,0.69121446,4.296851036,0.373872664,24.08085099
High-income Asia Pacific,,2004,3.510335094,131.7449202,229.4179154,1243.04114,3.120726649,314.9218017,26.63062924,3.184450517,5.149737688,8.296603107,1.221145915,1.242939244,15.76684008,6.482558667,15.3646425,0.523782715,1.902937189,0.658817388,0.894904243,2.210341376,1.75782792,1.934901391,21.32394236,0.407590871,0.059856788,0.700901858,4.201986901,0.364627334,23.90912786
High-income Asia Pacific,,2005,3.433161027,131.2626104,235.7492572,1254.975355,3.090524356,311.9304254,26.1502924,3.207304022,5.212110291,8.427514988,1.237435406,1.239330209,15.80297932,6.405015909,14.96228913,0.505318499,1.894584807,0.66952214,0.894616727,2.217947049,1.727930152,1.95810646,20.89183282,0.406031702,0.058203535,0.724684615,4.197032692,0.35862684,24.08676012
High-income Asia Pacific,,2006,3.386072546,128.3741593,237.4215068,1239.661303,3.019164804,303.8822497,25.39343501,3.188181799,5.209031889,8.423680835,1.249973065,1.224960529,15.50771577,6.238907762,14.36664768,0.474500208,1.868356381,0.667357096,0.886870759,2.180532656,1.679798087,1.94581087,19.97791006,0.398656294,0.056053462,0.723173029,4.073777773,0.353497131,23.66089602
High-income Asia Pacific,,2007,3.335071225,126.814911,242.0245469,1237.621355,2.914582382,301.9837433,25.12161401,3.180908315,5.237020364,8.507895012,1.268488124,1.220492104,15.38739131,6.116660538,13.89211443,0.454255546,1.856925929,0.673139189,0.8860859,2.15615968,1.64736256,1.949363762,19.34309033,0.397689749,0.055654744,0.733643573,4.009725455,0.349528554,23.52598506
High-income Asia Pacific,,2008,3.308289486,125.1924468,246.0075213,1235.876694,2.865528312,298.5071298,24.99107553,3.171679006,5.279512395,8.59481288,1.296603352,1.212447678,15.27581706,6.009102815,13.41098548,0.433751194,1.851063891,0.675283931,0.8866821,2.13702326,1.626802625,1.950044497,18.69419805,0.395611275,0.053501227,0.736873938,3.920515277,0.347426657,23.30924991
High-income Asia Pacific,,2009,3.217843862,123.3267952,249.0510923,1229.889523,2.824191003,296.0359422,24.71819517,3.167279343,5.24744741,8.670677946,1.329206354,1.204416715,15.12308603,5.885645456,12.89801083,0.420506278,1.829251325,0.668469535,0.87245276,2.117564952,1.589598768,1.950389314,18.05055339,0.386898924,0.053474725,0.738198554,3.841106106,0.346664549,23.08352643
High-income Asia Pacific,,2010,3.154090364,122.8465296,254.9139836,1236.94958,2.795525258,295.3220705,24.45303957,3.186452227,5.337465704,8.801777807,1.362048381,1.205682192,15.22270142,5.827616896,12.50164577,0.40931473,1.832718655,0.687007115,0.888326744,2.119866992,1.591043703,1.977470705,17.65028961,0.387176935,0.050630078,0.745098125,3.797235561,0.349553136,23.01488457
High-income Asia Pacific,,2011,3.104437066,122.5078924,260.9123639,1245.226681,2.779355119,292.573306,24.03344199,3.180106987,5.464434818,8.938304548,1.404796777,1.211244362,15.35004915,5.791215581,12.11798977,0.399656565,1.85666166,0.695720989,0.909271352,2.131098319,1.601733983,2.006707648,17.24207315,0.385807092,0.049942199,0.745707496,3.75034814,0.352854421,23.00467062
High-income Asia Pacific,,2012,3.061008287,119.5904702,262.2170247,1230.267025,2.719447826,284.6968178,23.23885234,3.164943545,5.335176987,8.883739772,1.421431844,1.190884253,15.09760211,5.628757884,11.59225821,0.386375671,1.808913506,0.680007834,0.88694141,2.110470636,1.542614045,2.000460846,16.4568485,0.374874448,0.047333639,0.737359139,3.613539086,0.351991992,22.56179209
High-income Asia Pacific,,2013,2.971194465,117.2686173,264.2035556,1220.823474,2.626044007,278.6436426,22.74949364,3.149767751,5.301156394,8.855184832,1.438464552,1.172294703,14.87844045,5.496461018,11.16938721,0.375092835,1.787356661,0.660199461,0.876722447,2.09605829,1.508304183,1.988436383,15.77730651,0.367450032,0.045222196,0.727779008,3.50263512,0.350972493,22.17321082
High-income Asia Pacific,,2014,2.922660734,114.868885,265.565962,1207.956283,2.593872253,272.1881528,22.35318809,3.128804847,5.240808036,8.79463524,1.455476478,1.153341012,14.62254436,5.374414235,10.83070016,0.364488449,1.771136497,0.631028149,0.870291665,2.074850352,1.485581645,1.9698672,15.11556261,0.355528688,0.043768124,0.71771951,3.396857159,0.348793727,21.69603988
High-income Asia Pacific,,2015,2.856797053,111.9860228,265.8237283,1201.213726,2.553409505,264.6142344,21.72556356,3.115912896,5.031511901,8.652949485,1.454682833,1.123147774,14.27360937,5.249507748,10.627371,0.35741891,1.709941794,0.591702331,0.83917046,2.051502775,1.424497418,1.933861056,14.45166655,0.346651169,0.041389012,0.69974763,3.301218819,0.344163436,21.133802
High-income Asia Pacific,,2016,2.802098544,110.554278,268.6327093,1205.313772,2.528531829,263.1233985,21.6535898,3.146685692,4.853034522,8.567422148,1.423316396,1.110250354,14.15361256,5.23457551,10.21185304,0.359819182,1.668558718,0.581667283,0.812415581,2.043121972,1.37822292,1.917915984,14.32649163,0.344321153,0.04094767,0.69083229,3.296578902,0.343519216,20.91654723
High-income Asia Pacific,,2017,2.763761983,109.9995104,274.375389,1201.596939,2.490636035,259.6227815,21.75654858,3.167208896,4.78013181,8.503534238,1.4111534,1.103224314,14.08031662,5.223773784,10.30410334,0.361325581,1.654986699,0.572658061,0.802610326,2.037859157,1.359644217,1.908326644,14.19773521,0.344434965,0.040887593,0.684219918,3.283688685,0.343544599,20.76588415
High-middle SDI,,1990,10.32980052,154.2993134,130.5557368,1066.020918,8.081227136,431.6632621,39.14662354,4.060673736,7.519764658,5.163030394,3.562891875,1.684794956,12.88043069,2.373440688,14.17296513,2.370732505,2.16236704,0.495387243,1.739119861,3.019605864,3.637032968,1.863767059,27.03769653,1.407140071,0.167848248,0.798389333,10.59749525,0.824608457,29.80519085
High-middle SDI,,1991,10.35347897,154.3220018,131.8341621,1068.944677,8.138715114,433.4206381,39.63279215,4.087910526,7.58401788,5.228827612,3.598838609,1.700254805,12.95980712,2.347303898,14.26492726,2.379788772,2.172399411,0.495265043,1.731605129,3.035172692,3.560018511,1.88582747,26.54901833,1.406075236,0.165666359,0.809192213,10.71607909,0.825612679,29.8530861
